OrderNo,ItemID,SalesDate,DeliveryDate,CustomerId,CityId,Qty,Price,Cost,DiscountPercent
27945,42,2/24/2019,2/25/2019,6199,34,1,67,53,6
28787,12,2/24/2019,2/25/2019,1863,19,1,1017,661,5
712,17,2/23/2019,3/1/2019,701,63,1,50,40,30
756,1,2/23/2019,3/5/2019,2469,59,2,183,124,18
803,11,2/23/2019,2/24/2019,1034,90,1,40,36,12
852,3,2/23/2019,3/4/2019,1986,78,2,782,516,22
1502,30,2/23/2019,2/24/2019,580,16,1,782,516,34
1892,9,2/23/2019,2/28/2019,749,20,1,1067,533,18
2372,22,2/23/2019,3/3/2019,3035,5,1,753,451,36
2436,3,2/23/2019,2/26/2019,2320,36,2,91,77,43
2490,1,2/23/2019,2/24/2019,2241,31,1,50,40,44
2585,10,2/23/2019,2/23/2019,663,65,2,83,66,38
3385,11,2/23/2019,3/1/2019,1369,20,1,782,602,42
3749,9,2/23/2019,2/24/2019,3600,71,2,753,451,34
4183,13,2/23/2019,2/25/2019,3125,28,2,47,39,27
4338,7,2/23/2019,2/28/2019,3513,10,1,133,125,41
5313,15,2/23/2019,3/1/2019,535,34,2,50,40,39
5528,6,2/23/2019,2/28/2019,1971,39,1,83,66,12
6122,19,2/23/2019,2/26/2019,2411,59,1,83,66,6
6262,26,2/23/2019,2/26/2019,1082,100,2,52,36,37
6575,21,2/23/2019,3/5/2019,520,94,2,867,554,37
7000,6,2/23/2019,2/25/2019,293,25,2,100,87,26
7181,6,2/23/2019,2/28/2019,1957,69,1,782,516,24
7326,29,2/23/2019,2/26/2019,1265,17,1,100,86,30
7409,11,2/23/2019,2/25/2019,3635,85,1,100,87,17
8112,22,2/23/2019,2/27/2019,2821,9,1,1033,619,40
8249,21,2/23/2019,3/4/2019,1067,60,2,133,125,26
8261,21,2/23/2019,3/3/2019,443,22,1,753,451,27
8871,30,2/23/2019,2/24/2019,186,39,2,83,66,22
9376,20,2/23/2019,2/25/2019,331,11,1,822,534,9
9502,4,2/23/2019,2/28/2019,503,49,2,92,64,22
9900,3,2/23/2019,3/3/2019,2250,63,2,60,54,4
10048,35,2/23/2019,2/25/2019,2239,55,3,1533,1073,42
10321,19,2/23/2019,2/28/2019,3984,7,1,60,54,11
10397,37,2/23/2019,3/4/2019,663,65,2,782,602,1
10527,8,2/23/2019,2/26/2019,2320,36,3,1167,583,7
10752,29,2/23/2019,3/4/2019,1556,67,1,782,602,31
11199,37,2/23/2019,2/28/2019,1593,71,2,1033,619,43
11256,30,2/23/2019,3/4/2019,2443,8,1,133,123,41
11537,33,2/23/2019,3/1/2019,3974,6,3,1167,583,39
11761,26,2/23/2019,3/1/2019,4855,43,2,753,451,40
12038,34,2/23/2019,2/25/2019,3932,7,3,133,125,20
13017,24,2/23/2019,3/2/2019,3772,46,2,50,40,8
13320,19,2/23/2019,3/3/2019,1937,65,3,92,64,14
13560,14,2/23/2019,3/2/2019,2701,17,2,92,64,39
14930,37,2/23/2019,2/23/2019,3253,54,3,133,123,15
15922,27,2/23/2019,3/4/2019,3226,18,3,60,54,45
16466,7,2/23/2019,3/4/2019,511,98,3,67,53,34
16734,37,2/23/2019,3/4/2019,3517,33,1,91,77,28
16966,21,2/23/2019,2/28/2019,4206,100,1,67,53,26
17469,35,2/23/2019,2/24/2019,4605,51,3,1367,820,3
17891,8,2/23/2019,3/3/2019,2031,4,2,1733,1299,10
21236,43,2/23/2019,2/28/2019,154,15,2,867,554,43
21765,17,2/23/2019,2/24/2019,3546,67,2,183,124,43
22254,14,2/23/2019,2/27/2019,5188,64,1,1017,661,19
24412,22,2/23/2019,3/3/2019,3622,83,1,40,36,42
24845,42,2/23/2019,2/28/2019,3736,25,1,1017,661,14
24954,35,2/23/2019,3/5/2019,6254,73,2,1067,533,17
26702,34,2/23/2019,2/26/2019,5377,97,1,133,86,12
27551,20,2/23/2019,3/2/2019,2905,49,2,83,53,14
28097,20,2/23/2019,3/1/2019,4792,38,1,117,104,42
28118,49,2/23/2019,3/2/2019,2524,1,2,867,554,38
28274,48,2/23/2019,2/25/2019,5575,37,1,123,104,29
18,8,2/22/2019,3/2/2019,3211,80,2,130,119,2
51,23,2/22/2019,2/27/2019,3400,93,1,83,53,2
231,23,2/22/2019,2/25/2019,3776,71,2,60,54,5
579,25,2/22/2019,3/1/2019,2450,24,2,50,40,20
826,11,2/22/2019,2/26/2019,812,68,2,167,115,45
1055,19,2/22/2019,3/1/2019,2094,63,1,183,124,9
1340,7,2/22/2019,3/1/2019,841,61,1,40,36,10
2091,26,2/22/2019,3/2/2019,3435,41,1,867,554,30
2159,6,2/22/2019,3/2/2019,1633,12,2,753,451,23
2408,20,2/22/2019,2/24/2019,706,77,2,782,516,1
3352,11,2/22/2019,3/3/2019,608,96,2,53,45,23
3741,17,2/22/2019,2/25/2019,1696,76,2,867,554,11
3830,23,2/22/2019,2/28/2019,2728,45,1,782,516,34
4650,29,2/22/2019,3/2/2019,2078,51,2,1333,666,21
5596,11,2/22/2019,2/23/2019,3186,99,1,1167,583,39
5748,16,2/22/2019,2/27/2019,540,63,1,1367,820,1
5884,23,2/22/2019,2/27/2019,2683,15,1,53,45,20
6049,22,2/22/2019,2/23/2019,2277,6,1,130,119,30
6518,17,2/22/2019,2/24/2019,1375,52,1,1067,533,43
7062,8,2/22/2019,3/4/2019,2761,33,2,40,36,39
7075,8,2/22/2019,3/3/2019,3422,1,1,53,45,45
7083,6,2/22/2019,2/27/2019,1133,30,2,117,104,22
7201,22,2/22/2019,2/22/2019,1791,100,1,1533,1073,31
7259,10,2/22/2019,2/24/2019,1896,83,1,91,77,20
7410,13,2/22/2019,2/23/2019,15,63,2,40,36,30
8710,6,2/22/2019,2/24/2019,1786,57,1,83,70,37
8884,4,2/22/2019,2/28/2019,3316,39,1,83,66,11
8924,16,2/22/2019,2/22/2019,3836,54,2,83,66,2
9093,30,2/22/2019,2/25/2019,1295,37,1,100,86,9
9173,8,2/22/2019,2/24/2019,1898,89,1,130,119,2
9866,1,2/22/2019,2/28/2019,650,15,2,183,124,31
10077,20,2/22/2019,2/24/2019,1975,89,2,83,70,18
10498,14,2/22/2019,2/28/2019,2587,25,3,83,53,36
10523,15,2/22/2019,2/24/2019,2286,6,3,100,86,39
10571,13,2/22/2019,2/24/2019,4681,75,1,83,70,34
10826,17,2/22/2019,3/2/2019,914,76,1,67,46,17
11168,19,2/22/2019,2/27/2019,3012,3,2,83,70,12
12086,20,2/22/2019,2/26/2019,203,18,2,60,54,19
12258,37,2/22/2019,3/3/2019,393,66,1,123,104,45
12374,24,2/22/2019,2/23/2019,2677,37,2,1367,820,16
13165,10,2/22/2019,2/24/2019,1484,45,1,133,125,41
13392,29,2/22/2019,3/1/2019,2357,29,3,83,66,19
14758,30,2/22/2019,2/23/2019,580,16,2,1733,1299,40
15660,13,2/22/2019,3/2/2019,2546,57,3,52,36,15
15772,18,2/22/2019,2/26/2019,513,22,3,782,516,1
17169,18,2/22/2019,2/26/2019,4943,13,2,52,36,22
17592,15,2/22/2019,2/26/2019,1115,14,2,83,70,44
18391,17,2/22/2019,2/24/2019,3642,18,1,83,70,19
18560,13,2/22/2019,2/23/2019,2918,55,1,1333,666,19
18724,12,2/22/2019,2/28/2019,1406,1,2,1533,1073,45
18941,16,2/22/2019,2/28/2019,4659,78,2,67,46,24
19460,37,2/22/2019,3/1/2019,4012,76,3,83,70,44
19983,36,2/22/2019,3/1/2019,3819,100,2,130,119,7
21605,33,2/22/2019,3/3/2019,3159,85,2,100,87,32
23846,19,2/22/2019,3/1/2019,2181,91,1,860,516,25
24043,26,2/22/2019,2/26/2019,2200,29,2,50,40,5
24554,47,2/22/2019,2/26/2019,431,18,2,133,125,24
24871,23,2/22/2019,2/26/2019,1209,32,2,123,104,3
25659,54,2/22/2019,2/27/2019,3280,72,2,100,87,32
27438,14,2/22/2019,2/23/2019,3389,67,2,1533,1073,28
27475,25,2/22/2019,3/1/2019,3569,59,1,83,53,38
28560,43,2/22/2019,3/4/2019,1910,66,2,1533,1073,33
29371,54,2/22/2019,3/2/2019,4839,66,2,1733,1299,26
29442,53,2/22/2019,2/26/2019,48,9,2,753,451,13
202,26,2/21/2019,2/21/2019,1409,8,1,60,54,12
405,11,2/21/2019,2/22/2019,2237,75,1,867,554,14
484,11,2/21/2019,3/3/2019,3789,13,2,133,86,3
1058,16,2/21/2019,2/26/2019,764,17,2,1033,619,41
1601,29,2/21/2019,2/27/2019,1491,41,1,83,53,10
1981,4,2/21/2019,2/22/2019,130,64,2,1367,820,30
2081,9,2/21/2019,2/27/2019,3747,87,2,67,53,32
2934,29,2/21/2019,2/26/2019,2033,49,2,40,36,25
3233,8,2/21/2019,3/1/2019,3713,31,1,47,39,35
3260,23,2/21/2019,2/28/2019,235,13,2,83,70,10
4280,10,2/21/2019,2/23/2019,2249,68,2,60,54,38
4761,29,2/21/2019,2/21/2019,901,40,1,133,86,28
5188,30,2/21/2019,2/26/2019,391,61,2,91,77,42
5305,10,2/21/2019,3/2/2019,3263,18,1,40,36,13
5520,3,2/21/2019,2/23/2019,3493,2,2,73,36,28
5567,12,2/21/2019,2/21/2019,1641,68,2,782,602,11
5903,13,2/21/2019,2/23/2019,1962,31,1,40,38,1
5967,22,2/21/2019,3/1/2019,3061,23,1,1167,583,8
6212,20,2/21/2019,3/1/2019,553,77,2,753,451,12
6444,24,2/21/2019,3/1/2019,331,11,1,1367,820,34
6639,15,2/21/2019,2/26/2019,3417,6,1,133,123,30
6996,5,2/21/2019,2/21/2019,3869,77,2,83,70,13
7195,19,2/21/2019,2/21/2019,3919,48,1,67,40,12
7559,5,2/21/2019,3/2/2019,1437,19,1,133,125,43
7834,6,2/21/2019,2/24/2019,2747,25,2,52,36,18
8417,18,2/21/2019,3/2/2019,200,9,2,867,554,18
8553,7,2/21/2019,2/27/2019,1121,71,1,1033,619,23
9146,13,2/21/2019,2/28/2019,2032,75,1,183,124,30
9448,28,2/21/2019,2/22/2019,3826,19,1,60,54,21
9774,15,2/21/2019,3/1/2019,1277,54,1,83,53,11
9844,6,2/21/2019,3/2/2019,2388,54,1,50,40,5
9966,12,2/21/2019,2/28/2019,1918,70,1,91,77,38
10488,27,2/21/2019,2/26/2019,1277,54,3,1733,1299,30
10896,17,2/21/2019,2/25/2019,719,74,1,40,36,14
11495,16,2/21/2019,2/22/2019,1968,6,2,1333,666,37
11522,14,2/21/2019,2/21/2019,329,11,2,53,45,8
11703,16,2/21/2019,3/1/2019,3460,98,3,822,534,24
11931,6,2/21/2019,2/21/2019,4272,14,1,133,123,20
12089,26,2/21/2019,2/24/2019,3760,14,2,782,602,2
13498,27,2/21/2019,2/21/2019,1560,33,2,130,119,38
14300,15,2/21/2019,2/23/2019,2374,15,3,53,45,3
14363,36,2/21/2019,2/21/2019,978,15,2,1033,619,6
15149,28,2/21/2019,2/22/2019,128,14,3,67,53,38
15529,39,2/21/2019,2/28/2019,1686,50,1,860,516,2
15795,32,2/21/2019,2/22/2019,53,79,2,100,87,11
18965,32,2/21/2019,2/24/2019,2822,52,2,83,53,44
19272,18,2/21/2019,2/25/2019,2384,9,2,83,66,23
20901,51,2/21/2019,2/24/2019,3359,3,1,50,40,40
21199,31,2/21/2019,3/2/2019,1661,46,2,60,54,21
21316,22,2/21/2019,2/27/2019,3860,7,1,782,602,16
21450,30,2/21/2019,2/23/2019,2028,18,1,1067,533,40
21479,30,2/21/2019,2/27/2019,3559,26,2,123,104,28
21571,32,2/21/2019,2/25/2019,5191,26,1,100,87,26
21798,32,2/21/2019,2/25/2019,5265,82,2,1533,1073,24
21947,51,2/21/2019,2/23/2019,3388,38,2,83,70,25
23157,16,2/21/2019,2/26/2019,3372,4,2,1033,619,8
23298,30,2/21/2019,2/27/2019,317,35,2,92,36,7
24906,22,2/21/2019,2/22/2019,4634,77,1,130,119,3
26496,54,2/21/2019,2/26/2019,5734,55,1,100,87,43
26503,20,2/21/2019,2/28/2019,1294,68,1,782,602,39
26631,15,2/21/2019,2/27/2019,1000,98,2,133,86,17
27156,21,2/21/2019,2/21/2019,5439,87,1,860,516,30
27242,18,2/21/2019,2/22/2019,1662,46,2,1533,1073,23
28004,40,2/21/2019,2/22/2019,4178,10,1,1533,1073,2
28017,30,2/21/2019,3/1/2019,3692,93,2,83,53,11
29143,55,2/21/2019,2/26/2019,5888,64,1,133,86,34
29758,39,2/21/2019,2/21/2019,6386,60,2,65,52,4
232,27,2/20/2019,2/28/2019,519,87,1,782,516,38
685,27,2/20/2019,2/24/2019,2210,99,1,1167,583,6
988,12,2/20/2019,3/2/2019,3759,77,2,117,104,14
1019,14,2/20/2019,3/1/2019,2015,45,2,1033,619,18
1075,22,2/20/2019,2/22/2019,4000,88,1,117,104,9
1083,12,2/20/2019,2/22/2019,1318,54,2,91,77,39
1366,2,2/20/2019,2/23/2019,880,36,1,65,52,31
2400,26,2/20/2019,2/25/2019,524,49,1,1733,1299,27
3075,20,2/20/2019,2/26/2019,971,94,1,65,52,10
3262,24,2/20/2019,2/24/2019,927,50,1,1367,820,26
3531,9,2/20/2019,2/27/2019,3019,47,2,1033,619,19
3648,28,2/20/2019,2/24/2019,3519,99,2,123,104,3
3687,25,2/20/2019,2/28/2019,1705,39,1,100,87,17
3908,29,2/20/2019,2/21/2019,3963,8,1,100,86,8
3992,22,2/20/2019,2/24/2019,1959,53,1,130,119,28
5004,9,2/20/2019,3/1/2019,1137,2,1,91,77,33
5034,17,2/20/2019,2/24/2019,2372,41,1,133,123,45
5281,16,2/20/2019,2/20/2019,400,45,2,92,36,13
5615,28,2/20/2019,2/24/2019,2782,39,1,83,66,32
5655,15,2/20/2019,2/23/2019,1876,81,2,1733,1299,39
5768,2,2/20/2019,2/23/2019,2956,56,2,753,451,45
5938,23,2/20/2019,2/21/2019,2756,37,1,92,64,40
6181,25,2/20/2019,2/23/2019,2725,14,2,83,66,19
6758,6,2/20/2019,2/21/2019,842,73,1,100,86,26
6920,8,2/20/2019,2/22/2019,240,100,1,100,86,8
7556,25,2/20/2019,2/23/2019,1867,88,1,91,77,2
7659,17,2/20/2019,2/23/2019,2328,42,1,1733,1299,4
7832,1,2/20/2019,2/26/2019,425,36,1,822,534,31
7867,17,2/20/2019,2/23/2019,2525,59,2,753,376,9
7886,12,2/20/2019,2/24/2019,2870,53,1,83,70,23
7919,9,2/20/2019,2/23/2019,1019,91,2,867,554,8
8365,29,2/20/2019,2/21/2019,2021,20,2,133,125,11
8521,12,2/20/2019,3/2/2019,2344,25,2,100,87,41
9735,6,2/20/2019,2/20/2019,777,32,2,92,36,44
10670,6,2/20/2019,2/28/2019,1483,87,2,867,554,44
11503,30,2/20/2019,2/28/2019,3700,40,2,50,40,14
11826,8,2/20/2019,2/24/2019,968,45,2,100,86,41
12489,23,2/20/2019,2/25/2019,4957,72,1,67,40,12
12551,21,2/20/2019,3/1/2019,4793,72,2,167,115,10
12938,25,2/20/2019,2/28/2019,1151,24,3,83,53,22
13565,18,2/20/2019,2/23/2019,1018,66,3,1017,661,30
13864,6,2/20/2019,2/21/2019,156,4,3,100,86,12
14642,21,2/20/2019,2/23/2019,951,98,3,133,125,23
15326,22,2/20/2019,2/22/2019,3448,54,2,117,104,8
16960,25,2/20/2019,2/24/2019,2517,10,2,50,40,29
17081,7,2/20/2019,2/21/2019,2249,68,1,867,554,39
17149,28,2/20/2019,2/21/2019,364,30,1,753,376,12
17388,31,2/20/2019,2/24/2019,869,80,1,1067,533,14
18946,23,2/20/2019,3/1/2019,2917,31,1,53,45,22
19224,7,2/20/2019,2/24/2019,2442,32,3,753,451,40
20501,28,2/20/2019,2/25/2019,976,75,1,860,516,10
21936,23,2/20/2019,2/21/2019,3912,5,1,123,104,10
22721,14,2/20/2019,2/26/2019,4772,98,1,53,45,14
23388,42,2/20/2019,2/28/2019,1820,91,1,133,123,1
24356,53,2/20/2019,2/22/2019,3499,88,2,133,86,43
24717,48,2/20/2019,2/20/2019,3018,36,1,92,36,8
25595,32,2/20/2019,2/24/2019,4484,68,2,183,124,27
26472,41,2/20/2019,3/1/2019,1450,11,1,67,46,4
27337,49,2/20/2019,2/25/2019,4589,59,1,753,451,30
29165,32,2/20/2019,2/27/2019,3637,13,1,753,376,1
29783,39,2/20/2019,2/25/2019,1974,30,2,867,554,5
569,4,2/19/2019,2/22/2019,58,24,1,1333,666,15
584,9,2/19/2019,2/28/2019,148,41,2,860,516,27
751,10,2/19/2019,2/26/2019,925,95,2,83,66,6
764,7,2/19/2019,2/24/2019,852,4,2,133,86,25
915,15,2/19/2019,2/27/2019,3428,76,2,860,516,31
1159,15,2/19/2019,2/23/2019,1447,64,2,1333,666,32
2473,13,2/19/2019,2/21/2019,2770,6,1,123,104,43
2601,22,2/19/2019,2/23/2019,2059,52,2,92,36,13
2945,18,2/19/2019,2/22/2019,438,78,1,65,52,7
3292,23,2/19/2019,2/25/2019,2524,1,1,40,38,3
3587,8,2/19/2019,2/20/2019,480,6,1,860,516,15
3705,20,2/19/2019,2/24/2019,1019,91,1,133,125,6
4122,10,2/19/2019,2/23/2019,2440,40,2,100,86,40
4993,1,2/19/2019,2/24/2019,2872,26,1,1367,820,29
5154,13,2/19/2019,2/27/2019,2316,24,1,782,602,39
5318,24,2/19/2019,2/27/2019,149,54,1,1733,1299,2
5743,18,2/19/2019,2/25/2019,3740,49,1,133,123,9
6520,27,2/19/2019,2/27/2019,1514,4,2,67,40,25
6612,16,2/19/2019,2/26/2019,2859,46,2,53,45,12
7490,17,2/19/2019,2/21/2019,364,30,2,753,376,15
7907,1,2/19/2019,2/23/2019,551,54,1,65,52,37
7943,1,2/19/2019,2/22/2019,2640,16,1,50,40,42
8294,19,2/19/2019,2/26/2019,1074,90,1,67,40,37
9366,1,2/19/2019,2/23/2019,13,56,1,53,45,15
9368,3,2/19/2019,2/23/2019,3440,15,2,123,104,10
9713,12,2/19/2019,3/1/2019,839,77,2,73,36,5
9953,30,2/19/2019,2/27/2019,1180,26,2,92,64,42
10169,15,2/19/2019,2/21/2019,784,32,3,40,36,21
10253,33,2/19/2019,2/27/2019,2056,39,2,117,104,18
10545,16,2/19/2019,2/21/2019,3435,41,1,782,602,17
10611,30,2/19/2019,2/21/2019,2418,22,3,860,516,39
10786,34,2/19/2019,2/28/2019,816,26,2,753,451,2
13827,21,2/19/2019,2/21/2019,3781,95,1,92,36,42
14754,29,2/19/2019,2/21/2019,3038,1,2,100,87,26
15645,29,2/19/2019,2/25/2019,4694,75,3,867,554,15
15816,25,2/19/2019,2/26/2019,2366,31,1,1733,1299,37
15944,28,2/19/2019,2/20/2019,700,96,3,73,36,39
16968,28,2/19/2019,2/23/2019,650,15,3,1033,619,33
17526,30,2/19/2019,2/22/2019,966,6,1,92,64,5
18262,8,2/19/2019,2/19/2019,4166,41,1,40,36,35
18460,38,2/19/2019,2/27/2019,3540,31,2,83,70,42
18559,7,2/19/2019,3/1/2019,781,13,3,822,534,12
19260,15,2/19/2019,2/20/2019,1607,31,3,67,46,1
19927,39,2/19/2019,2/28/2019,2243,17,1,1167,583,34
20001,16,2/19/2019,2/20/2019,4139,54,2,40,38,13
21454,38,2/19/2019,2/21/2019,2535,43,1,1367,820,31
22043,52,2/19/2019,2/21/2019,2529,12,1,130,119,27
22398,38,2/19/2019,2/25/2019,20,41,1,83,66,42
23359,18,2/19/2019,2/24/2019,481,28,1,133,125,31
24393,53,2/19/2019,2/24/2019,5381,60,2,67,40,19
24885,45,2/19/2019,3/1/2019,6476,63,2,83,66,13
25333,21,2/19/2019,2/28/2019,3662,45,1,1533,1073,7
25781,36,2/19/2019,2/20/2019,4730,84,2,83,66,3
26829,19,2/19/2019,2/19/2019,5317,93,1,183,124,9
26887,13,2/19/2019,2/20/2019,3916,44,1,100,87,10
27490,36,2/19/2019,2/19/2019,5026,61,1,67,53,2
28625,25,2/19/2019,2/24/2019,3956,66,2,1017,661,36
28922,29,2/19/2019,2/23/2019,6045,64,1,782,602,1
29570,32,2/19/2019,2/27/2019,1935,60,1,1167,583,14
1101,23,2/18/2019,2/27/2019,1822,11,2,1017,661,29
1515,3,2/18/2019,2/19/2019,3966,24,2,782,602,19
1832,30,2/18/2019,2/25/2019,30,83,2,133,86,42
2383,6,2/18/2019,2/21/2019,2718,13,2,50,40,27
2598,21,2/18/2019,2/25/2019,2626,10,1,753,451,19
2731,14,2/18/2019,2/27/2019,2276,43,2,1033,619,31
3040,17,2/18/2019,2/25/2019,3920,23,1,782,602,33
3256,16,2/18/2019,2/24/2019,1095,38,2,1367,820,17
3347,10,2/18/2019,2/19/2019,1206,64,2,53,45,20
3826,23,2/18/2019,2/23/2019,2709,1,1,67,46,43
5076,23,2/18/2019,2/28/2019,707,43,1,117,104,37
5393,11,2/18/2019,2/27/2019,9,75,2,753,451,23
5452,15,2/18/2019,2/23/2019,3879,22,1,50,40,40
5758,26,2/18/2019,2/21/2019,3137,97,2,50,40,36
6273,2,2/18/2019,2/19/2019,2480,35,2,52,36,37
6434,1,2/18/2019,2/26/2019,3304,32,1,753,376,38
6551,27,2/18/2019,2/25/2019,1739,18,2,1067,533,43
6554,22,2/18/2019,2/23/2019,2827,48,2,73,36,21
6722,12,2/18/2019,2/20/2019,596,5,2,67,40,2
6769,14,2/18/2019,2/27/2019,834,24,2,130,119,36
7205,13,2/18/2019,2/25/2019,3264,21,1,83,66,1
7465,30,2/18/2019,2/25/2019,2246,47,2,50,40,8
8643,25,2/18/2019,2/23/2019,1852,77,2,1067,533,39
9688,17,2/18/2019,2/22/2019,2843,37,1,1167,583,9
9757,29,2/18/2019,2/28/2019,331,11,2,91,77,16
10515,6,2/18/2019,2/24/2019,1790,34,1,47,39,2
10776,6,2/18/2019,2/26/2019,1353,21,1,92,64,31
11732,23,2/18/2019,2/24/2019,4808,97,2,67,46,2
11763,34,2/18/2019,2/22/2019,4758,9,3,867,554,15
12216,23,2/18/2019,2/24/2019,1034,90,1,1333,666,8
12442,8,2/18/2019,2/23/2019,4398,22,1,65,52,32
12603,38,2/18/2019,2/20/2019,235,13,2,130,119,6
12712,31,2/18/2019,2/21/2019,4798,19,1,753,451,36
12738,9,2/18/2019,2/19/2019,3531,86,3,133,86,32
13345,35,2/18/2019,2/22/2019,4561,18,3,133,125,17
13860,10,2/18/2019,2/28/2019,2478,26,2,130,119,35
14640,36,2/18/2019,2/25/2019,198,89,3,1017,661,27
15653,8,2/18/2019,2/20/2019,3627,21,3,40,38,6
15810,11,2/18/2019,2/26/2019,3568,56,2,167,115,6
15994,13,2/18/2019,2/22/2019,4285,5,2,123,104,22
16780,22,2/18/2019,2/21/2019,1307,16,2,782,602,35
17082,17,2/18/2019,2/20/2019,2306,15,1,117,104,22
17292,27,2/18/2019,2/23/2019,2652,2,1,1017,661,17
17551,19,2/18/2019,2/27/2019,3364,43,2,67,53,33
17724,38,2/18/2019,2/22/2019,3101,46,2,1333,666,24
18294,17,2/18/2019,2/20/2019,4837,29,3,100,87,18
18830,22,2/18/2019,2/25/2019,1410,69,2,83,66,5
18889,8,2/18/2019,2/23/2019,2566,24,1,91,77,34
19201,25,2/18/2019,2/23/2019,3933,5,1,133,86,32
21030,21,2/18/2019,2/23/2019,5000,5,1,782,602,24
22682,23,2/18/2019,2/19/2019,830,13,1,183,124,15
24147,16,2/18/2019,2/19/2019,438,78,2,1067,533,6
26680,53,2/18/2019,2/26/2019,1446,24,2,1333,666,45
26758,25,2/18/2019,2/21/2019,929,60,1,167,115,14
26982,46,2/18/2019,2/22/2019,5808,51,2,100,86,36
27521,49,2/18/2019,2/18/2019,5509,36,2,100,87,7
28408,45,2/18/2019,2/19/2019,2373,10,2,65,52,37
28577,11,2/18/2019,2/19/2019,2903,24,1,753,451,29
28702,24,2/18/2019,2/20/2019,3947,61,1,92,36,19
29274,45,2/18/2019,2/22/2019,2831,37,1,40,38,6
29559,50,2/18/2019,2/21/2019,258,50,1,133,86,28
38,26,2/17/2019,2/24/2019,1147,89,1,782,602,31
415,26,2/17/2019,2/22/2019,1586,35,2,100,86,22
1469,20,2/17/2019,2/19/2019,3691,93,1,1167,583,30
2741,22,2/17/2019,2/23/2019,3793,18,1,867,554,38
2819,21,2/17/2019,2/26/2019,3168,32,1,130,119,17
3167,16,2/17/2019,2/23/2019,331,11,1,1733,1299,25
3560,25,2/17/2019,2/27/2019,1063,76,1,60,54,43
3582,20,2/17/2019,2/24/2019,1482,12,1,67,53,43
3584,28,2/17/2019,2/23/2019,2193,74,2,73,36,9
3829,17,2/17/2019,2/25/2019,1251,97,2,1533,1073,6
3949,13,2/17/2019,2/19/2019,2732,34,1,91,77,39
4571,13,2/17/2019,2/18/2019,683,60,1,117,104,43
5229,9,2/17/2019,2/18/2019,3270,40,2,1167,583,34
5412,18,2/17/2019,2/26/2019,1206,64,2,1067,533,31
6056,26,2/17/2019,2/20/2019,2916,52,2,65,52,37
6161,11,2/17/2019,2/27/2019,1765,42,2,53,45,37
6910,7,2/17/2019,2/27/2019,1549,82,2,782,602,15
7145,23,2/17/2019,2/25/2019,1951,31,2,753,451,9
7324,25,2/17/2019,2/27/2019,3411,16,2,83,53,32
7698,29,2/17/2019,2/26/2019,1725,55,2,91,77,24
7701,1,2/17/2019,2/22/2019,445,42,2,117,104,29
7883,4,2/17/2019,2/22/2019,3349,6,1,782,602,35
8298,20,2/17/2019,2/26/2019,3649,83,1,67,40,27
8339,14,2/17/2019,2/26/2019,3667,89,2,782,516,9
8664,13,2/17/2019,2/21/2019,162,51,2,1033,619,14
9006,29,2/17/2019,2/23/2019,2968,38,1,867,554,23
9113,24,2/17/2019,2/23/2019,2919,19,2,83,53,42
9232,20,2/17/2019,2/19/2019,1238,45,2,65,52,4
9539,24,2/17/2019,2/22/2019,3781,95,2,83,53,19
9546,19,2/17/2019,2/17/2019,2905,49,1,1033,619,7
9821,14,2/17/2019,2/19/2019,1568,20,1,100,87,35
9834,2,2/17/2019,2/23/2019,3680,10,1,100,87,3
9840,4,2/17/2019,2/24/2019,1025,77,2,867,554,43
10565,9,2/17/2019,2/17/2019,1302,44,3,67,40,27
10708,36,2/17/2019,2/22/2019,3684,77,2,782,602,43
11223,40,2/17/2019,2/23/2019,2759,1,1,1333,666,29
11304,22,2/17/2019,2/18/2019,4935,94,2,167,115,11
11350,10,2/17/2019,2/23/2019,3752,13,3,753,451,5
11370,28,2/17/2019,2/23/2019,1164,31,2,1367,820,41
11416,20,2/17/2019,2/26/2019,1537,47,1,133,86,1
12080,39,2/17/2019,2/22/2019,1001,14,3,83,70,10
12690,33,2/17/2019,2/22/2019,4214,21,1,133,125,28
12807,20,2/17/2019,2/18/2019,2441,52,3,53,45,26
12928,22,2/17/2019,2/23/2019,2674,47,2,91,77,36
13076,40,2/17/2019,2/18/2019,3226,18,3,67,40,10
13341,26,2/17/2019,2/20/2019,3361,61,3,1067,533,11
13654,33,2/17/2019,2/18/2019,4407,53,1,47,39,39
14895,16,2/17/2019,2/26/2019,3792,68,1,40,36,32
14953,12,2/17/2019,2/25/2019,4296,27,2,52,36,41
15050,33,2/17/2019,2/23/2019,2081,26,2,1033,619,11
15106,24,2/17/2019,2/23/2019,1551,96,2,1017,661,31
15290,35,2/17/2019,2/17/2019,1317,80,3,1167,583,23
15294,16,2/17/2019,2/24/2019,402,78,2,1333,666,28
16180,11,2/17/2019,2/25/2019,42,34,1,92,64,33
17622,19,2/17/2019,2/20/2019,3374,80,1,50,40,9
18201,38,2/17/2019,2/19/2019,4208,64,1,782,516,4
18337,18,2/17/2019,2/26/2019,4200,73,1,117,104,31
18709,34,2/17/2019,2/26/2019,1561,34,1,1333,666,37
18828,24,2/17/2019,2/18/2019,661,92,3,83,70,34
19004,21,2/17/2019,2/24/2019,2430,22,2,91,77,4
20693,35,2/17/2019,2/25/2019,2400,43,1,753,376,42
